RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,IsExFieldContsCancel,MaxHealthDownValue,ForceKillType,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_胴体,Push_Body,BodyPress,|||||,2,,0,|||||,Chest|Spine0|Tail1|Chest|Tail0|Tail2,Spine0|Tail0|Tail2|Hip|Tail1|Tail3,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.79999995, 'z': 0.1}, 'end': {'x': 0.0, 'y': -1.1, 'z': -0.2}, 'radius': 1.6}|{'start': {'x': 0.0, 'y': -1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.1000001, 'z': 0.0}, 'radius': 1.6}|{'start': {'x': 0.0, 'y': -1.3000001, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.6, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.20000002, 'z': 0.1}, 'end': {'x': 0.0, 'y': 0.3, 'z': 0.0}, 'radius': 1.8000001}|{'start': {'x': 0.0, 'y': 0.20000002, 'z': 0.0}, 'end': {'x': 0.0, 'y': 1.4901161e-08, 'z': 0.0}, 'radius': 1.6}|{'start': {'x': 0.0, 'y': -0.19999999, 'z': 0.0}, 'end': {'x': 0.0, 'y': 1.4901161e-08, 'z': 0.0}, 'radius': 1.1}",,,,ENEMY_BOSS_L(3),,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_尻尾,Push_Tail,BodyPress,|||,3,,0,|||,Tail3|Tail4|Tail5|Tail6,Tail4|Tail5|Tail6|Tail7,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.3, 'z': 0.2}, 'radius': 1.4}",,,,ENEMY_BOSS_L(3),,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_脚,Push_leg,BodyPress,|||||||,4,,0,|||||||,L_LegU0|L_LegL0|L_Foot0|L_Foot1|R_LegU0|R_LegL0|R_Foot0|R_Foot1,L_LegU1|L_Foot0|L_Foot1|L_MiddleF2|R_LegU1|R_Foot0|R_Foot1|R_MiddleF2,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.2, 'z': -0.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.79999995}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.05}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.05}, 'radius': 0.45}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': -0.2, 'z': -0.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.79999995}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.05}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.05}, 'radius': 0.45}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}",,,,ENEMY_BOSS_L(3),,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_左翼,Push_WingL,BodyPress,|||||||,5,,0,|||||||,L_MiddleW1|L_MiddleW2|L_PinkyW0|L_PinkyW2|L_WingU0|L_WingL0|L_IndexW0|L_IndexW2,L_MiddleW2|L_MiddleW3|L_PinkyW2|L_PinkyW3|L_WingU1|L_WingL0|L_IndexW2|L_IndexW3,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.3, 'y': 0.0, 'z': 0.10000002}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.6999999}, 'radius': 0.3}",,,,ENEMY_BOSS_L(3),,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_右翼,Push_WingR,BodyPress,|||||||,6,,0,|||||||,R_MiddleW1|R_MiddleW2|R_PinkyW0|R_PinkyW2|R_WingU0|R_WingL0|R_IndexW0|R_IndexW2,R_MiddleW2|R_MiddleW3|R_PinkyW2|R_PinkyW3|R_WingU1|R_WingL0|R_IndexW2|R_IndexW3,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -2.3, 'y': 0.0, 'z': 0.1}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.7}, 'radius': 0.3}",,,,ENEMY_BOSS_L(3),,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_敵同士,Push_Boss,BodyPress,|,7,,0,|,Head|Neck0,Head|Tail1,Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 2.7}",,,,ENEMY_BOSS_L(3),,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,急所(腹),weak_abdomen,急所(腹),||,18,,0,||,Neck1|Chest|Neck0,Neck0|Tail0|Tail0,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.7, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.5, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': -2.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -2.5, 'z': 0.0}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': -2.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -2.5, 'z': 0.0}, 'radius': 1.3}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[1]WEAK_POINT', '_PartsDataGuid': '4aefd7f3-9527-46e4-9c96-26df363964ed'}}",,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,急所(背中),weak_back,急所(背中),|||||,19,,0,|||||,Neck0|Neck0|Neck0|Tail0|Tail0|Tail0,Spine0|Spine0|Spine0|Tail1|Tail1|Tail1,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.8, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.8, 'y': 0.70000005, 'z': 0.0}, 'radius': 1.3}|{'start': {'x': -0.8, 'y': 0.5, 'z': 0.0}, 'end': {'x': -0.8, 'y': 0.70000005, 'z': 0.0}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'radius': 1.3}|{'start': {'x': 0.8, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.8, 'y': 0.4, 'z': 0.0}, 'radius': 1.3}|{'start': {'x': -0.8, 'y': 0.5, 'z': 0.0}, 'end': {'x': -0.8, 'y': 0.4, 'z': 0.0}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'radius': 1.3}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[1]WEAK_POINT', '_PartsDataGuid': '1be627e6-3400-4fb9-9c16-5f41dc502dd9'}}",,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,急所(脚),weak_leg,急所(脚),|||||,20,,0,|||||,L_LegL0|L_Foot0|L_Foot1|R_LegL0|R_Foot0|R_Foot1,L_Foot0|L_Foot1|L_MiddleF2|R_Foot0|R_Foot1|R_MiddleF2,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.70000005}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[1]WEAK_POINT', '_PartsDataGuid': '2181610c-7b9b-4b3f-8299-a626bab3d5e9'}}",,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,急所(翼),weak_wing,急所(翼),|||||||||,21,,0,|||||||||,L_WingU0|L_WingU1|L_WingL0|L_IndexW0|L_IndexW2|R_WingU0|R_WingU1|R_WingL0|R_IndexW0|R_IndexW2,L_WingU1|L_WingL0|L_HandW0|L_IndexW2|L_IndexW3|R_WingU1|R_WingL0|R_HandW0|R_IndexW2|R_IndexW3,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -1.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -1.0}, 'radius': 0.8}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[1]WEAK_POINT', '_PartsDataGuid': '988befb2-1fd6-493f-8ed0-02f401ee7934'}}",,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,急所(頭),weak_head,急所(頭),|||,17,,0,|||,Jaw|Jaw_sub|L_Eye_Offset|R_Eye_Offset,Jaw|Jaw_sub||,Sphere|Sphere|Sphere|Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.5}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.3}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.5}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.5}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[1]WEAK_POINT', '_PartsDataGuid': 'cb922df5-48a9-47af-a8f3-497cfdba1807'}}",,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,急所(尻尾),weak_tail,急所(尻尾),|||||||,22,,0,|||||||,Tail3|Tail4|Tail5|Tail6|Tail3|Tail4|Tail5|Tail6,Tail4|Tail5|Tail6|Tail7|Tail4|Tail5|Tail6|Tail7,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.2}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': 0.2}, 'radius': 1.4}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[1]WEAK_POINT', '_PartsDataGuid': 'd08152d6-04dd-4875-9120-40fe4e0370e8'}}",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0005_00_Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,剥ぎ取り,Hagitori,ActBtnParam,||||||,0,,0,||||||,Head|Tail1|Tail5|Tail0|Tail0|Tail0|Tail0,Spine0|Tail5|Tail6|L_HandW0|L_IndexW2|R_HandW0|R_IndexW2,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.8}",,,,,POS_ONLY(0),0.0,NULL,0.0,PARTS_01(2),0.0,0.0,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,転倒センサー（対PL）,DownSensorPLPut,SensorParamEm,,1,,0,,,,Box,"{'Coord': {'m00': 0.7071068, 'm01': 0.0, 'm02': 0.70710677, 'm03': 0.0, 'm10': -0.0, 'm11': 1.0, 'm12': 0.0, 'm13': 0.0, 'm20': -0.70710677, 'm21': -0.0, 'm22': 0.7071068, 'm23': 0.0, 'm30': 0.0, 'm31': 2.0, 'm32': 0.0, 'm33': 1.0}, 'Extent': {'x': 11.0, 'y': 5.0, 'z': 12.0}}",,,,,,,,,,,,CLIBMABLE_DIE(3)
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,センサー当たり,SensorReceiver,,||,2,,0,||,|Chest|Tail1,|Tail0|Tail2,Sphere|Capsule|Capsule,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.2}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 2.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.6000003}",,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カメラ補正用センサー,CameraAdjust,,||||||||,3,,0,||||||||,Neck0|Chest|Tail1|L_WingU0|L_WingL0|R_WingU0|R_WingL0|Tail1|Tail2,Head|Hip|Tail0|L_WingU1|L_HandW0|R_WingU1|R_HandW0|Tail2|Tail3,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.2, 'z': -0.5}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.2, 'z': 1.0}, 'end': {'x': 0.0, 'y': 0.4, 'z': -0.2}, 'radius': 1.6}|{'start': {'x': 0.0, 'y': 0.1, 'z': -0.2}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.1}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.1, 'z': -0.2}, 'end': {'x': -0.3, 'y': 0.1, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.1, 'z': -0.4}, 'end': {'x': 0.0, 'y': 0.1, 'z': -0.4}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.1, 'z': -0.2}, 'end': {'x': 0.3, 'y': 0.1, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.1, 'z': -0.4}, 'end': {'x': 0.0, 'y': 0.1, 'z': -0.4}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -1.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.9}, 'radius': 0.7}",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0005_00_Shell_Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SMASH(21),CAPTURE_NET(-956543104),CENTER(6),0.0,40.0,0.0,SKILL_GUARD_ALL_RANGE(4),35.0,M(-1996372096),NONE(-94023312),NONE(0),0,0.0,POISON(1990626048),False,100.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,e6efdf8d-2c0d-4131-a0bf-0ba076544144,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,ガス（毒）,Gas_Poison,ガス攻撃(毒),,5,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 6.0}",,,,,,,,,,,,
1,SMASH(21),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,8.0,0.0,SKILL_GUARD_ALL_RANGE(4),35.0,M(-1996372096),NONE(-94023312),FIRE(1),0,32.0,FIRE(-241644512),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,ガス（火）,Gas_Fire,ガス攻撃(火),,5,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 6.0}",,,,,,,,,,,,
2,SLIP(22),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,0.0,0.0,SKILL_GUARD_ALL_RANGE(4),0.0,M(-1996372096),NONE(-94023312),NONE(0),0,0.0,SLEEP(1974656256),False,100.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,f6f51c66-a168-4358-a985-0ab97144f98e,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,ガス（睡眠）,Gas_Sleep,ガス攻撃(睡眠）,,5,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 6.0}",,,,,,,,,,,,
3,SMASH(21),CAPTURE_NET(-956543104),CENTER(6),0.0,40.0,0.0,SKILL_GUARD_ALL_RANGE(4),35.0,M(-1996372096),NONE(-94023312),NONE(0),0,0.0,POISON(1990626048),False,100.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,e6efdf8d-2c0d-4131-a0bf-0ba076544144,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,ガス（毒）_弱体,Gas_Poison_Weak,ガス攻撃(毒),,6,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 3.0}",,,,,,,,,,,,
