RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,IsExFieldContsCancel,MaxHealthDownValue,ForceKillType,IsTarDirtyAttack,IsLastResortSuccessFinish,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type
3,SLIP(22),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),30.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],0.6,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,ダッシュ,Dash,ダッシュ,|||||||||,5,,0,|||||||||,Head|Head|Neck2|Chest|R_LegU0|R_LegU1|R_Foot2|L_LegU0|L_LegU1|L_Foot2,Jaw|Neck3|Neck0|Chest|R_LegU1|R_Foot0||L_LegU1|L_Foot0|,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Sphere|Capsule|Capsule|Sphere,"{'start': {'x': 5.9604645e-07, 'y': -0.15, 'z': 0.4}, 'end': {'x': 4.7683716e-07, 'y': 0.42, 'z': 0.6}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 1.4901161e-08}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 5.9604645e-08, 'y': 7.1525574e-07, 'z': 0.7000003}, 'end': {'x': -1.1920929e-07, 'y': -0.25, 'z': -1.0}, 'radius': 1.5}|{'start': {'x': 0.5, 'y': -0.3, 'z': 0.10000002}, 'end': {'x': 0.12, 'y': 0.0, 'z': 0.1}, 'radius': 0.6}|{'start': {'x': 0.1, 'y': -0.2, 'z': 0.10000002}, 'end': {'x': 3.576279e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': -0.5, 'y': -0.3, 'z': 0.099999905}, 'end': {'x': -0.120000124, 'y': 2.3841858e-07, 'z': 0.29999995}, 'radius': 0.6}|{'start': {'x': -0.10000014, 'y': -0.19999969, 'z': 0.099999994}, 'end': {'x': -3.5762787e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.69}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,,,,,,,,,,
4,NORMAL(0),CAPTURE_NET(-956543104),BACK(1),0.0,10.0,0.0,NORMAL(0),15.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,バックジャンプ右脚,BackJump_R,バックジャンプ脚,|,14,,0,|,R_LegU1|R_Foot2,R_Foot0|,Capsule|Sphere,"{'start': {'x': 0.1, 'y': -0.2, 'z': 0.10000002}, 'end': {'x': 3.576279e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,,,,,,,,,,
5,NORMAL(0),CAPTURE_NET(-956543104),BACK(1),0.0,10.0,0.0,NORMAL(0),15.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,バックジャンプ左脚,BackJump_L,バックジャンプ脚,|,15,,0,|,L_LegU1|L_Foot2,L_Foot0|,Capsule|Sphere,"{'start': {'x': -0.10000014, 'y': -0.19999969, 'z': 0.099999994}, 'end': {'x': -3.5762787e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,,,,,,,,,,
8,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,40.0,0.0,NORMAL(0),40.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,FRENZY(861936),False,100.0,True,0.0,25.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,fc64137c-0003-435d-a4de-f26fa4a0479a,20.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,ショートジャンプ奇襲,ShorJumpAttack,ショートジャンプ奇襲,||||||||,10,,0,||||||||,Head|Neck2|Chest|R_LegU0|R_LegU1|R_Foot2|L_LegU0|L_LegU1|L_Foot2,Jaw|Neck0|Tail0|R_LegU1|R_Foot0||L_LegU1|L_Foot0|,Capsule|Capsule|Capsule|Capsule|Capsule|Sphere|Capsule|Capsule|Sphere,"{'start': {'x': 5.9604645e-07, 'y': -0.15, 'z': 0.4}, 'end': {'x': 4.7683716e-07, 'y': 0.42, 'z': 0.6}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 1.4901161e-08}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': -4.470348e-08, 'y': -0.29999992, 'z': -0.2}, 'end': {'x': 0.0, 'y': -0.49999997, 'z': 0.1}, 'radius': 1.5}|{'start': {'x': 0.5, 'y': -0.3, 'z': 0.10000002}, 'end': {'x': 0.12, 'y': 0.0, 'z': 0.1}, 'radius': 0.6}|{'start': {'x': 0.1, 'y': -0.2, 'z': 0.10000002}, 'end': {'x': 3.576279e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': -0.5, 'y': -0.3, 'z': 0.099999905}, 'end': {'x': -0.120000124, 'y': 2.3841858e-07, 'z': 0.29999995}, 'radius': 0.6}|{'start': {'x': -0.10000014, 'y': -0.19999969, 'z': 0.099999994}, 'end': {'x': -3.5762787e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.69}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,,,,,,,,,,
9,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,30.0,0.0,NORMAL(0),40.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,FRENZY(861936),False,100.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,fc64137c-0003-435d-a4de-f26fa4a0479a,20.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,ショートジャンプ奇襲着陸,ShorJumpAttack,ショートジャンプ奇襲（着陸）,||||||||,10,,0,||||||||,Head|Neck2|Chest|R_LegU0|R_LegU1|R_Foot2|L_LegU0|L_LegU1|L_Foot2,Jaw|Neck0|Tail0|R_LegU1|R_Foot0||L_LegU1|L_Foot0|,Capsule|Capsule|Capsule|Capsule|Capsule|Sphere|Capsule|Capsule|Sphere,"{'start': {'x': 5.9604645e-07, 'y': -0.15, 'z': 0.4}, 'end': {'x': 4.7683716e-07, 'y': 0.42, 'z': 0.6}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 1.4901161e-08}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': -4.470348e-08, 'y': -0.29999992, 'z': -0.2}, 'end': {'x': 0.0, 'y': -0.49999997, 'z': 0.1}, 'radius': 1.5}|{'start': {'x': 0.5, 'y': -0.3, 'z': 0.10000002}, 'end': {'x': 0.12, 'y': 0.0, 'z': 0.1}, 'radius': 0.6}|{'start': {'x': 0.1, 'y': -0.2, 'z': 0.10000002}, 'end': {'x': 3.576279e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': -0.5, 'y': -0.3, 'z': 0.099999905}, 'end': {'x': -0.120000124, 'y': 2.3841858e-07, 'z': 0.29999995}, 'radius': 0.6}|{'start': {'x': -0.10000014, 'y': -0.19999969, 'z': 0.099999994}, 'end': {'x': -3.5762787e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.69}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,,,,,,,,,,
10,NORMAL(0),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,10.0,0.0,NORMAL(0),15.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,怒り地団駄,AngryStamp,怒り地団駄,|||||,13,,0,|||||,R_LegU0|R_LegU1|R_Foot2|L_LegU0|L_LegU1|L_Foot2,R_LegU1|R_Foot0||L_LegU1|L_Foot0|,Capsule|Capsule|Sphere|Capsule|Capsule|Sphere,"{'start': {'x': 0.5, 'y': -0.3, 'z': 0.10000002}, 'end': {'x': 0.12, 'y': 0.0, 'z': 0.1}, 'radius': 0.8}|{'start': {'x': 0.1, 'y': -0.2, 'z': 0.10000002}, 'end': {'x': 3.576279e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.5}|{'start': {'x': -0.5, 'y': -0.29999995, 'z': 0.099999905}, 'end': {'x': -0.120000124, 'y': 2.3841858e-07, 'z': 0.099999964}, 'radius': 0.8}|{'start': {'x': -0.10000014, 'y': -0.19999969, 'z': 0.099999994}, 'end': {'x': -3.5762787e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.5}",,,,,,,,,,,,
11,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,40.0,0.0,NORMAL(0),41.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,FRENZY(861936),False,100.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,fc64137c-0003-435d-a4de-f26fa4a0479a,20.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,ゲロ走り,BlessDash,ゲロ走り,|||||||||,6,,0,|||||||||,Head|Head|Neck2|Chest|R_LegU0|R_LegU1|R_Foot2|L_LegU0|L_LegU1|L_Foot2,Jaw|Neck3|Neck0|Chest|R_LegU1|R_Foot0||L_LegU1|L_Foot0|,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Sphere|Capsule|Capsule|Sphere,"{'start': {'x': 5.9604645e-07, 'y': -0.15, 'z': 0.4}, 'end': {'x': 4.7683716e-07, 'y': 0.42, 'z': 0.6}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 1.4901161e-08}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 5.9604645e-08, 'y': 7.1525574e-07, 'z': 0.7000003}, 'end': {'x': -1.1920929e-07, 'y': -0.25, 'z': -1.0}, 'radius': 1.5}|{'start': {'x': 0.5, 'y': -0.3, 'z': 0.10000002}, 'end': {'x': 0.12, 'y': 0.0, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.1, 'y': -0.2, 'z': 0.10000002}, 'end': {'x': 3.576279e-07, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.2}|{'start': {'x': -0.5, 'y': -0.3, 'z': 0.099999905}, 'end': {'x': -0.120000124, 'y': 2.3841858e-07, 'z': 0.29999995}, 'radius': 1.0}|{'start': {'x': -0.10000014, 'y': -0.19999969, 'z': 0.099999994}, 'end': {'x': -3.5762787e-07, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.2}",,,,,,,,,,,,
13,NORMAL(0),CAPTURE_NET(-956543104),BACK(1),0.0,10.0,0.0,ALL_RANGE(1),20.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,FRENZY(861936),False,30.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,7a0e6f45-1cb9-430c-8da1-d3af8e53ab7e,5.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,通常噛みつき尻尾,BiteTail,通常噛みつき尻尾,||||,0,,0,||||,Tail1|Tail0|Tail2|Tail3|Tail4,Tail2|Tail1|Tail3|Tail4|Tail5,Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}",,,,,,,,,,,,
14,SLIP(22),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),30.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],0.1,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,連続ついばみステップ,PickStep,連続ついばみステップ,|||||||,12,,0,|||||||,Head|Head|Neck2|Chest|R_LegU0|R_Foot2|L_LegU0|L_Foot2,|Neck3|Neck0|Chest|R_LegU1||L_LegU1|,Sphere|Capsule|Capsule|Capsule|Capsule|Sphere|Capsule|Sphere,"{'x': 0.0, 'y': -0.17, 'z': 1.0, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 1.4901161e-08}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 5.9604645e-08, 'y': 7.1525574e-07, 'z': 0.7000003}, 'end': {'x': -1.1920929e-07, 'y': -0.25, 'z': -1.0}, 'radius': 1.5}|{'start': {'x': 0.5, 'y': -0.3, 'z': 0.10000002}, 'end': {'x': 0.12, 'y': 0.0, 'z': 0.1}, 'radius': 0.8}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.5}|{'start': {'x': -0.5, 'y': -0.3, 'z': 0.099999905}, 'end': {'x': -0.120000124, 'y': 2.3841858e-07, 'z': 0.29999995}, 'radius': 0.8}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.5}",,,,,,,,,,,,
15,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,40.0,0.0,NORMAL(0),41.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,FRENZY(861936),False,100.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,fc64137c-0003-435d-a4de-f26fa4a0479a,20.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,ゲロ走り_疲れ,BlessDash_Tired,ゲロ走り_疲れ,|||||||||,6,,0,|||||||||,Head|Head|Neck2|Chest|R_LegU0|R_LegU1|R_Foot2|L_LegU0|L_LegU1|L_Foot2,Jaw|Neck3|Neck0|Chest|R_LegU1|R_Foot0||L_LegU1|L_Foot0|,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Sphere|Capsule|Capsule|Sphere,"{'start': {'x': 5.9604645e-07, 'y': -0.15, 'z': 0.4}, 'end': {'x': 4.7683716e-07, 'y': 0.42, 'z': 0.6}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 1.4901161e-08}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 5.9604645e-08, 'y': 7.1525574e-07, 'z': 0.7000003}, 'end': {'x': -1.1920929e-07, 'y': -0.25, 'z': -1.0}, 'radius': 1.5}|{'start': {'x': 0.5, 'y': -0.3, 'z': 0.10000002}, 'end': {'x': 0.12, 'y': 0.0, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.1, 'y': -0.2, 'z': 0.10000002}, 'end': {'x': 3.576279e-07, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.2}|{'start': {'x': -0.5, 'y': -0.3, 'z': 0.099999905}, 'end': {'x': -0.120000124, 'y': 2.3841858e-07, 'z': 0.29999995}, 'radius': 1.0}|{'start': {'x': -0.10000014, 'y': -0.19999969, 'z': 0.099999994}, 'end': {'x': -3.5762787e-07, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.2}",,,,,,,,,,,,
16,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),FRONT(0),0.0,30.0,0.0,NORMAL(0),30.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,FRENZY(861936),False,60.0,True,0.0,25.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],0.3,5ff47f01-4ff1-4473-8fe3-15a4db68a201,20.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,連続ついばみ_怒り,PickAnger,連続ついばみ_怒り,||,2,,0,||,Head|Head|Neck2,Jaw|Neck3|Neck0,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.5}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.7}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 1.4901161e-08}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}",,,,,,,,,,,,
17,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,30.0,0.0,NORMAL(0),30.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,FRENZY(861936),False,100.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,fc64137c-0003-435d-a4de-f26fa4a0479a,20.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,ジャンプつつき,JumpPick,ジャンプつつき,|,3,,0,|,Head|Head,Jaw|Neck3,Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.1, 'z': 0.54}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.76}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}",,,,,,,,,,,,
18,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),CENTER(6),0.0,30.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,乗り暴れ,Finish_Ride,乗り暴れ,|||||||||||||,16,,0,|||||||||||||,Head|Head|Neck2|Chest|R_LegU0|R_LegU1|R_Foot2|L_LegU0|L_LegU1|L_Foot2|Tail0|Tail1|Tail4|Tail4,Jaw|Neck3|Neck0|Chest|R_LegU1|R_Foot0||L_LegU1|L_Foot0||Tail1|Tail3|Tail5|Tail5,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Sphere|Capsule|Capsule|Sphere|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 5.9604645e-07, 'y': -0.15, 'z': 0.4}, 'end': {'x': 4.7683716e-07, 'y': 0.42, 'z': 0.6}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 1.4901161e-08}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 5.9604645e-08, 'y': 7.1525574e-07, 'z': 0.7000003}, 'end': {'x': -1.1920929e-07, 'y': -0.25, 'z': -1.0}, 'radius': 1.5}|{'start': {'x': 0.5, 'y': -0.3, 'z': 0.10000002}, 'end': {'x': 0.12, 'y': 0.0, 'z': 0.1}, 'radius': 0.6}|{'start': {'x': 0.1, 'y': -0.2, 'z': 0.10000002}, 'end': {'x': 3.576279e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': -0.5, 'y': -0.3, 'z': 0.099999905}, 'end': {'x': -0.120000124, 'y': 2.3841858e-07, 'z': 0.29999995}, 'radius': 0.6}|{'start': {'x': -0.10000014, 'y': -0.19999969, 'z': 0.099999994}, 'end': {'x': -3.5762787e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.69}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -0.3, 'z': -0.5}, 'end': {'x': 7.450581e-09, 'y': -0.19999671, 'z': -0.049999177}, 'radius': 1.05}|{'start': {'x': 0.0, 'y': -0.35, 'z': -0.47}, 'end': {'x': 0.0, 'y': -0.4, 'z': -0.25}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.3}, 'end': {'x': 0.0, 'y': -0.07, 'z': -0.6}, 'radius': 0.35}|{'start': {'x': 2.9802322e-08, 'y': -0.62, 'z': 0.29999906}, 'end': {'x': 0.0, 'y': -0.66, 'z': -0.26}, 'radius': 0.35}",,,,,,,,,,,,
