RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,IsExFieldContsCancel,MaxHealthDownValue,ForceKillType,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type
32,SMASH(21),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,30.0,0.0,NORMAL(0),25.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,【乗り】尻尾,,【乗り】尻尾,|||,26,,0,|||,Neck0|Chest|Spine0|Tail0,Hip||Spine2|Tail1,Capsule|Sphere|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.9000001, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.9000001, 'z': 0.0}, 'radius': 1.5}|{'x': 0.0, 'y': -0.3, 'z': 0.5, 'radius': 1.8}|{'start': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 1.7}|{'start': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 1.7}",,,,,,,,,,,,
33,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,45.0,0.0,NORMAL(0),35.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,True,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,とびかかり,,タックル,|||||||||||||,1,,0,|||||||||||||,Neck1|R_ArmU0|R_ArmL0|R_Hand1|L_ArmU0|L_ArmL0|L_Hand1|Spine2|R_LegU0|R_LegL0|R_Foot2|L_LegU0|L_LegL0|L_Foot2,|R_ArmU1|R_ArmL0||L_ArmU1|L_ArmL0||Hip|R_LegU1|R_LegL0|Hip|L_LegU1|L_LegL0|Hip,Sphere|Capsule|Capsule|Sphere|Capsule|Capsule|Sphere|Capsule|Capsule|Capsule|Sphere|Capsule|Capsule|Sphere,"{'x': 0.0, 'y': -0.9, 'z': 0.0, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -0.9000001, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.9000001, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.2, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'end': {'x': 0.0, 'y': -1.0, 'z': 0.2}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.6}|{'start': {'x': -0.2, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'end': {'x': 0.0, 'y': -1.0, 'z': 0.2}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.6}",,,,,,,,,,,,
34,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,ALL_RANGE(1),30.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,True,True,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,ジャンプ用,,ジャンプ用アタリ,||||||||||||||,27,,0,||||||||||||||,Head|Neck1|R_ArmU0|R_ArmL0|R_Hand1|L_ArmU0|L_ArmL0|L_Hand1|Spine2|L_LegU0|L_LegL0|L_Foot2|R_LegU0|R_LegL0|R_Foot2,||R_ArmU1|R_ArmL0||L_ArmU1|L_ArmL0||Hip|L_LegU1|L_LegL0|Hip|R_LegU1|R_LegL0|Hip,Sphere|Sphere|Capsule|Capsule|Sphere|Capsule|Capsule|Sphere|Capsule|Capsule|Capsule|Sphere|Capsule|Capsule|Sphere,"{'x': 0.0, 'y': -0.3, 'z': 0.3, 'radius': 1.5}|{'x': 0.0, 'y': -0.9, 'z': 0.0, 'radius': 2.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': 1.192093e-07, 'y': -0.1999991, 'z': -2.980232e-08}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.8}, 'radius': 1.5}|{'start': {'x': -0.2, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'end': {'x': 0.0, 'y': -0.9, 'z': 0.2}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.6}|{'start': {'x': 0.2, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'end': {'x': 0.0, 'y': -0.9, 'z': 0.2}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.6}",,,,,,,,,,,,
35,WIND(6),NONE(1996289920),COLLIDER_CENTER(-799903744),0.0,0.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,【進行用】村襲撃_風圧,,【進行用】風圧,,28,,0,,root,,Sphere,"{'x': 0.0, 'y': 2.0, 'z': 1.0, 'radius': 3.0}",,,,,,,,,,,,
36,GESTURE(7),NONE(1996289920),COLLIDER_CENTER(-799903744),0.0,0.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,【演出用】しぐさ大き目,,【演出用】しぐさ,,29,,0,,root,,Sphere,"{'x': 0.0, 'y': 2.0, 'z': 6.0, 'radius': 9.0}",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0150_00_Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,音反応,SoundReaction,音反応,,0,,0,,Hip,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 4.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '00000000-0000-0000-0000-000000000000'}}",,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,急所_へそ,Vitals_Body,急所,,18,,0,急所_腹,chp,chp,Capsule,"{'start': {'x': -1.5277288e-07, 'y': -0.6, 'z': -2.3841858e-07}, 'end': {'x': 8.348819e-07, 'y': -1.1, 'z': -2.3841858e-07}, 'radius': 1.5}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[1]WEAK_POINT', '_PartsDataGuid': '3ead2b15-f42a-449c-8916-8df4b698ea5b'}}",,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭,Head,頭_Copied,||,2,,0,||,Head|Head|Jaw,Head|Head|,Capsule|Capsule|Sphere,"{'start': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.2000001}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -0.2, 'z': 0.4}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.8000002}, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 0.3, 'radius': 0.7}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '112847a2-e721-45d1-b1c6-7f8f1f19651c'}}",,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,首,Neck,頭_Copied,ヒット位置補正２,4,,0,鬣,Neck2,Neck2,Capsule,"{'start': {'x': 0.3, 'y': -0.6, 'z': 0.0}, 'end': {'x': -0.2999999, 'y': -0.6, 'z': 0.0}, 'radius': 1.8}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '112847a2-e721-45d1-b1c6-7f8f1f19651c'}}",,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,右前脚,ArmR,右手_Copied,||,8,,0,||,R_ArmU0|R_ArmL0|R_Hand1,R_ArmU1|R_ArmL0|,Capsule|Capsule|Sphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': -4.768372e-07, 'y': -5.960464e-08, 'z': -0.4999997}, 'end': {'x': 0.0, 'y': -0.9, 'z': 2.384186e-07}, 'radius': 0.9}|{'x': -2.384186e-07, 'y': -1.490116e-07, 'z': -5.960464e-07, 'radius': 1.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'fbb2361e-cb86-4415-a632-02c937e9db3c'}}",,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,左前脚,ArmL,左手_Copied,||,10,,0,||,L_ArmU0|L_ArmL0|L_Hand1,L_ArmU1|L_ArmL0|,Capsule|Capsule|Sphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': -4.768372e-07, 'y': -5.960464e-08, 'z': -0.4999997}, 'end': {'x': 0.0, 'y': -0.9, 'z': 2.384186e-07}, 'radius': 0.9}|{'x': -2.384186e-07, 'y': -1.490116e-07, 'z': -5.960464e-07, 'radius': 1.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '6b769fad-d5d3-4561-8bf0-cc94845b662b'}}",,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,右後脚,LegR,右足_Copied,||,12,,0,||,R_LegU0|R_LegL0|R_Foot2,R_LegU1|R_LegL0|Hip,Capsule|Capsule|Sphere,"{'start': {'x': 0.2, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'end': {'x': 0.0, 'y': -0.5999999, 'z': 0.2}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.70000005}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '6b2cb2ad-76eb-403c-8abb-5e1d06d9d9c0'}}",,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,左後脚,LegL,左足_Copied,||,14,,0,||,L_LegU0|L_LegL0|L_Foot2,L_LegU1|L_LegL0|Hip,Capsule|Capsule|Sphere,"{'start': {'x': -0.2, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'end': {'x': 0.0, 'y': -0.6999999, 'z': 0.2}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.70000005}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'da3a4a0e-d9bb-4be9-af82-7766975fd8c6'}}",,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,尻尾,Tail,尻尾_Copied,|||,16,,0,|||,Tail0|Tail2|Tail4|Tail6,Tail2|Tail4|Tail6|Tail7,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 4.768372e-07}, 'radius': 0.5}|{'start': {'x': -2.384186e-07, 'y': -1.788139e-07, 'z': 2.980232e-08}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 0.4}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '8d7a0bb6-d7ca-49fb-844e-e46138e6c3f7'}}",,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,胴,Body,胴_Copied,|||,6,,0,|||,Chest|Hip|Chest|Hip,|Spine2||Spine2,Sphere|Capsule|Sphere|Capsule,"{'x': 0.0, 'y': 0.09999999, 'z': 0.5, 'radius': 1.6999999}|{'start': {'x': 0.0, 'y': -0.10000002, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.10000002, 'z': 0.0}, 'radius': 1.6}|{'x': 0.0, 'y': -0.5, 'z': 0.5, 'radius': 1.5999999}|{'start': {'x': 0.0, 'y': -0.6, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.6, 'z': 0.0}, 'radius': 1.5}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '86e881fb-e671-4fac-87ee-deeff6d687d4'}}",,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭_押し,Push_Head,BOSS_L,||,3,,0,||,Head|Head|Jaw,Head|Head|,Capsule|Capsule|Sphere,"{'start': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.2000001}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': -0.1999996, 'z': 0.3999999}, 'end': {'x': 9.313226e-09, 'y': -0.2, 'z': 0.5}, 'radius': 0.6}|{'x': 0.0, 'y': -0.4, 'z': -0.4, 'radius': 1.7}",,,,ENEMY_BOSS_M(4),,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,胴_押し,Push_Body,BOSS_L,|||,7,,0,|||,Chest|Spine0|Spine0|Spine0,|Spine2|Spine2|Spine1,Sphere|Capsule|Capsule|Sphere,"{'x': 0.0, 'y': -0.3, 'z': 0.5, 'radius': 1.9}|{'start': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': -1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.0, 'z': 0.0}, 'radius': 1.5}|{'x': 0.0001267527, 'y': -1.5, 'z': 0.8000001, 'radius': 2.0}",,,,ENEMY_BOSS_M(4),,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,右手_押し,Push_ArmR,BOSS_L,||,9,,0,||,R_ArmU0|R_ArmL0|R_Hand1,R_ArmU1|R_ArmL0|,Capsule|Capsule|Sphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': -4.768372e-07, 'y': -5.960464e-08, 'z': -0.4999997}, 'end': {'x': 0.0, 'y': -1.0, 'z': 2.384186e-07}, 'radius': 0.7}|{'x': -2.384186e-07, 'y': -1.490116e-07, 'z': -5.960464e-07, 'radius': 0.5}",,,,ENEMY_BOSS_M(4),,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,左手_押し,Push_ArmL,BOSS_L,||,11,,0,||,L_ArmU0|L_ArmL0|L_Hand1,L_ArmU1|L_ArmL0|,Capsule|Capsule|Sphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': -4.768372e-07, 'y': -5.960464e-08, 'z': -0.4999997}, 'end': {'x': 0.0, 'y': -1.0, 'z': 2.384186e-07}, 'radius': 0.7}|{'x': -2.384186e-07, 'y': -1.490116e-07, 'z': -5.960464e-07, 'radius': 0.5}",,,,ENEMY_BOSS_M(4),,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,右足_押し,Push_LegR,BOSS_L,||,13,,0,||,R_LegU0|R_LegL0|R_Foot2,R_LegU1|R_LegL0|Hip,Capsule|Capsule|Sphere,"{'start': {'x': 0.2, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'end': {'x': 0.0, 'y': -0.9, 'z': 0.2}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.5}",,,,ENEMY_BOSS_M(4),,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,左足_押し,Push_LegL,BOSS_L,||,15,,0,||,L_LegU0|L_LegL0|L_Foot2,L_LegU1|L_LegL0|Hip,Capsule|Capsule|Sphere,"{'start': {'x': -0.2, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'end': {'x': 0.0, 'y': -0.9, 'z': 0.2}, 'radius': 0.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.5}",,,,ENEMY_BOSS_M(4),,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押し出し,Push_SP,BOSS_L,,20,,0,必殺プレス押し出し,Spine1,Spine0,Capsule,"{'start': {'x': 0.0, 'y': -1.8, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.8, 'z': 0.0}, 'radius': 1.5}",,,,ENEMY_BOSS_M(4),,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ボス同士押し,Push_Boss,BOSS_L,|||,1,,0,|||,Chest|Head|Head|Jaw,Hip|Head|Head|,Capsule|Capsule|Capsule|Sphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 1.75}|{'start': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.2000001}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': -0.1999996, 'z': 0.3999999}, 'end': {'x': 9.313226e-09, 'y': -0.2, 'z': 0.5}, 'radius': 0.7}|{'x': 0.0, 'y': -0.4, 'z': -0.4, 'radius': 1.7}",,,,ENEMY_BOSS_M(4),,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0150_00_Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,剥ぎ取り,Hagitori,ActBtnParam,|,0,,0,|,Head|Chest,Chest|Tail1,Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.5}",,,,,POS_ONLY(0),0.0,NULL,0.0,PARTS_01(2),0.0,0.0,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,転倒センサー（対PL）,DownSensorPLPut,SensorParamEm,,1,,0,,root,root,Box,"{'Coord': {'m00': 1.0, 'm01': 0.0, 'm02': -0.0, 'm03': 0.0, 'm10': -0.0, 'm11': 1.0, 'm12': 0.0, 'm13': 0.0, 'm20': 0.0, 'm21': 0.0, 'm22': 1.0, 'm23': 0.0, 'm30': 0.5, 'm31': 2.0, 'm32': 1.5, 'm33': 1.0}, 'Extent': {'x': 5.0, 'y': 3.0, 'z': 8.0}}",,,,,,,,,,,,CLIBMABLE_DIE(3)
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,センサー当たり,SensorReceiver,,||,2,,0,||,root|Neck0|Chest,||Hip,Sphere|Sphere|Capsule,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.6000001}|{'start': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'radius': 1.8}",,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カメラ補正用センサー,CameraAdjust,,|,3,,0,|,Chest|Neck0,root|Head,Capsule|Capsule,"{'start': {'x': 4.656613e-10, 'y': -0.9999976, 'z': 0.6000002}, 'end': {'x': 0.0, 'y': 2.2, 'z': 0.5}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': -0.1, 'z': 1.4901161e-08}, 'end': {'x': 0.0, 'y': -0.3, 'z': -0.29999998}, 'radius': 0.75}",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0150_00_Shell_Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
