RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,IsDisableAnimalAttack,IsExFieldWpAttackFinal,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,CaptureDamage,ShellReflectionFlag,SlingerCatchDamageType,SpecialType
34,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,26.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,-75.0,0.0,-1,0.0,0.0,18.0,NORMAL(0),False,11f638cc-d5ec-48a5-af83-0b83a40dad47,False,True,S_SLASH_02(31010),False,剣：二連斬り2,,剣：二連斬り2,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
35,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,25.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,-95.0,0.0,-1,0.0,0.0,12.0,NORMAL(0),False,11f638cc-d5ec-48a5-af83-0b83a40dad47,False,True,S_SLASH_00(10757),False,剣：二連斬りへの繋ぎ斬り,,剣：二連斬りへの繋ぎ斬り,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
36,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,24.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,140.0,0.0,-1,0.0,10.0,17.0,NORMAL(0),False,11f638cc-d5ec-48a5-af83-0b83a40dad47,False,True,S_SLASH_00(10757),False,剣：飛天斬り1,,剣：飛天斬り1,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
37,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,36.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,60.0,0.0,-1,0.0,0.0,28.0,NORMAL(0),False,209b5bd6-ee6f-4978-9d44-4fda19009b0d,False,True,KATANA_03(32194),False,剣：飛天斬り2,,剣：飛天斬り2,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
40,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),18.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),0.1,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,2,True,True,0.7,0.35,False,True,,False,False,1.0,False,False,False,NONE(10),PHYSICAL(0)|ELEMENT(1)|CONDITION(2),0.0,0.0,-1,0.0,0.0,1.0,NORMAL(0),False,dec46be8-06df-4fc9-ab2c-7cbb5ed177ba,False,True,INVALID(-361180672),False,剣：属性開放突き多段,,剣：属性開放突き多段部分,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
39,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,29.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,50.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,0.0,7.0,15.0,NORMAL(0),False,7804ce88-336c-47aa-8a32-0485bb4b774c,False,True,S_SLASH_02(31010),False,剣：ジャンプ斬り,,剣：ジャンプ斬り,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
41,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,70.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,90.0,0.0,-1,0.0,20.0,25.0,NORMAL(0),False,90741608-cf02-4ba2-aab3-802cfebea650,False,True,SLASH_01(330801824),False,剣：属性圧縮開放斬り,,剣：属性圧縮開放斬り,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
42,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,50.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,120.0,0.0,-1,0.0,0.0,7.0,NORMAL(0),False,209b5bd6-ee6f-4978-9d44-4fda19009b0d,False,True,SLASH_04(-1072744384),False,剣：属性圧縮開放溜め斬り1,,剣：属性圧縮開放溜め斬り1,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
45,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,28.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,180.0,0.0,-1,0.0,0.0,7.0,NORMAL(0),False,7804ce88-336c-47aa-8a32-0485bb4b774c,False,True,S_SLASH_01(31722),False,剣：カウンター斬り,,剣：カウンター斬り,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
46,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,37.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,180.0,0.0,-1,0.0,0.0,15.0,NORMAL(0),False,209b5bd6-ee6f-4978-9d44-4fda19009b0d,False,True,INVALID(-361180672),False,剣：カウンター成立斬り1,,剣：カウンター成功斬り1,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
47,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,31.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,20.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,0.0,7.0,10.0,NORMAL(0),False,7804ce88-336c-47aa-8a32-0485bb4b774c,False,True,S_SLASH_01(31722),False,剣：壁駆け上がり攻撃1,,剣：壁駆け上がり攻撃1,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
48,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,29.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,30.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,15.0,NORMAL(0),False,7804ce88-336c-47aa-8a32-0485bb4b774c,False,True,S_SLASH_02(31010),False,剣：壁駆け上がり攻撃2,,剣：壁駆け上がり攻撃2,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
50,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,45.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,5.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,L_SLASH_00(6566),False,剣→斧：前進変形斬り,,剣→斧：前進変形斬り,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 0.7}",,,,
51,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,45.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,5.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,L_SLASH_00(6566),False,剣→斧：後退変形斬り,,剣→斧：後退変形斬り,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 0.7}",,,,
38,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,STAB(7),,0.0,0.0,-1,0.0,10.0,7.0,NORMAL(0),False,209b5bd6-ee6f-4978-9d44-4fda19009b0d,False,True,THRUST_01(26142),False,剣：属性開放突き,,剣：属性開放突き,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
52,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,30.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,4.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,S_SLASH_00(10757),False,剣→斧：変形二段斬り1,,剣→斧：変形二段斬り1,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 0.7}",,,,
53,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,50.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,5.0,0.0,0.0,NORMAL(0),False,f6e34cb0-a536-415a-add0-ab44353c039a,False,False,L_SLASH_00(6566),False,剣→斧：変形二段斬り2,,剣→斧：変形二段斬り2,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 0.7}",,,,
21,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,28.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,150.0,0.0,-1,0.0,0.0,10.0,NORMAL(0),False,7804ce88-336c-47aa-8a32-0485bb4b774c,False,True,S_SLASH_01(31722),False,斧→剣：変形二段斬り上げ2,,斧→剣：変形二段斬り上げ2,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
60,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,50.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_14(1),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,80.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,PARRY(-974652928),,0.0,0.0,-1,7.0,0.0,0.0,NORMAL(0),False,f6e34cb0-a536-415a-add0-ab44353c039a,False,False,L_SLASH_02(15055),False,斧：強斬り上げ,,斧：相殺斬り上げ,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 0.7}",,,,
61,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,50.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_14(1),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,80.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,PARRY(-974652928),,0.0,0.0,-1,7.0,0.0,0.0,NORMAL(0),False,f6e34cb0-a536-415a-add0-ab44353c039a,False,False,L_SLASH_02(15055),False,斧：(相殺用)強斬り上げ,,斧：相殺斬り上げ,|,8,,0,|,root|,Root|,Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.1}",,,,
62,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,50.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_14(1),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,80.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,PARRY(-974652928),,0.0,0.0,-1,7.0,0.0,0.0,NORMAL(0),False,f6e34cb0-a536-415a-add0-ab44353c039a,False,False,L_SLASH_02(15055),False,斧：(相殺用先端)強斬り上げ,,斧：相殺斬り上げ,|,7,,0,|,|,|,Sphere|Sphere,"{'x': 0.0, 'y': 0.0, 'z': 1.7, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 1.2, 'radius': 1.0}",,,,
65,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,35.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,WP(2),NULL,15.0,15.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,5.0,0.0,0.0,GESTURE(7),False,7804ce88-336c-47aa-8a32-0485bb4b774c,False,True,L_SLASH_00(6566),False,乗り通常攻撃,,乗り通常攻撃,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 0.7}",,,,
66,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,60.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,STAB(7),,0.0,0.0,-1,0.0,0.0,7.0,GESTURE(7),False,209b5bd6-ee6f-4978-9d44-4fda19009b0d,False,True,THRUST_01(26142),False,乗りフィニッシュ突き,,乗りフィニッシュ突き,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
67,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),10.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),0.1,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,0.5,0.5,False,True,,False,False,1.0,False,False,False,NONE(10),PHYSICAL(0)|ELEMENT(1)|CONDITION(2),0.0,0.0,-1,0.0,0.0,1.0,GESTURE(7),False,908dd7eb-5228-4a95-af51-fc123a279c6f,False,True,INVALID(-361180672),False,乗りフィニッシュ多段,,乗りフィニッシュ突き多段部分後半,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
68,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),10.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),0.1,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,0.5,0.5,False,True,,False,False,1.0,False,False,False,NONE(10),PHYSICAL(0)|ELEMENT(1)|CONDITION(2),0.0,0.0,-1,0.0,0.0,1.0,GESTURE(7),False,908dd7eb-5228-4a95-af51-fc123a279c6f,False,True,INVALID(-361180672),False,乗りフィニッシュ多段後半,,乗りフィニッシュ突き多段部分後半,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.7}",,,,
