RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,IsDisableAnimalAttack,IsExFieldWpAttackFinal,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams
123,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,18.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,4,True,True,1.0,0.8,True,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,cbecfeab-733f-4f6f-8642-69911afd2816,False,True,THRUST_02(17089),False,鬼人連斬2 R（二段目）,,鬼人連斬2 R（二段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': 0.21}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
124,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,0.8,True,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,THRUST_02(17089),False,鬼人連斬2 R（三段目）,,鬼人連斬2 R（三段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': 0.21}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
125,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,18.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,2,True,True,1.0,0.8,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,cbecfeab-733f-4f6f-8642-69911afd2816,False,True,KATANA_02(9442),False,乱舞1 R（一段目）,,乱舞1 R（一段目）,,2,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
126,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,6.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,2,True,True,0.6,0.4,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,29099ade-903c-475a-8fc8-ae9dcd336074,False,True,W_SLASH_00(16322),False,乱舞1 R（二段目）,,乱舞1 R（二段目）,,2,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
127,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,2,True,True,0.6,0.4,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,7014e0ce-f69a-4dfc-8ad9-c5fc1413d17b,False,True,INVALID(-361180672),False,乱舞1 R（三段目）,,乱舞1 R（三段目）,,2,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
128,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,4.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,2,True,True,0.8,0.5,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,7014e0ce-f69a-4dfc-8ad9-c5fc1413d17b,False,True,INVALID(-361180672),False,乱舞1 R（四段目）,,乱舞1 R（四段目）,,2,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
129,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,3,True,True,0.8,0.6,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,乱舞1 R（五段目）,,乱舞1 R（五段目）,,2,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
130,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,11.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,4,True,True,0.8,0.6,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,7014e0ce-f69a-4dfc-8ad9-c5fc1413d17b,False,True,W_SLASH_01(24146),False,乱舞1 R（六段目）,,乱舞1 R（六段目）,,2,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
131,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,16.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,2,True,True,0.6,0.5,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,29099ade-903c-475a-8fc8-ae9dcd336074,False,True,W_SLASH_00(16322),False,乱舞2 R（一段目）,,乱舞2 R（一段目）,,2,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
132,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,25.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,3,True,True,0.8,0.6,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,cbecfeab-733f-4f6f-8642-69911afd2816,False,True,THRUST_02(17089),False,乱舞2 R（二段目）,,乱舞2 R（二段目）,,2,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
133,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,22.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,3,True,True,0.6,0.4,True,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,29099ade-903c-475a-8fc8-ae9dcd336074,False,True,S_SLASH_01(31722),False,乱舞3 R（一段目）,,乱舞3 R（一段目）,,2,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
134,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,2,True,True,0.6,0.4,True,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,29099ade-903c-475a-8fc8-ae9dcd336074,False,True,INVALID(-361180672),False,乱舞3 R（二段目）,,乱舞3 R（二段目）,,2,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
160,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,20.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,0.6,0.4,True,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,ジャンプ二段斬りR,,ジャンプ二段斬りR,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': 0.21}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
161,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,8.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,2,True,True,0.5,0.4,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,1.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,空中回転乱舞R（一段目）,,空中回転乱舞R（一段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': 0.21}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
162,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,3,True,True,0.7,0.6,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,1.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,空中回転乱舞R（二段目）,,空中回転乱舞R（二段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': 0.21}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
163,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,0.7,0.7,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,W_SLASH_02(19631),False,回転乱舞フィニッシュR,,回転乱舞フィニッシュR,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': 0.21}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
164,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,2,True,True,0.8,0.7,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,回転乱舞フィニッシュ着地R（一段目）,,回転乱舞フィニッシュ着地R（一段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': 0.21}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
165,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,6.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,3,True,True,0.8,0.7,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,W_SLASH_02(19631),False,回転乱舞フィニッシュ着地R（二段目）,,回転乱舞フィニッシュ着地R（二段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': 0.21}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
166,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,2,True,True,0.6,0.4,True,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,スライディング斬りR（一段目）,,スライディング斬りR（一段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': 0.21}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
167,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,13.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,3,True,True,0.6,0.4,True,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,W_SLASH_01(24146),False,スライディング斬りR（二段目）,,スライディング斬りR（二段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': 0.21}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
180,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,False,False,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,0.8,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.025,0.0,0.0,NORMAL(0),False,cbecfeab-733f-4f6f-8642-69911afd2816,False,True,W_SLASH_02(19631),False,エイム攻撃R,,エイム攻撃R,,3,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.6}, 'end': {'x': 6.2373076e-08, 'y': 0.0, 'z': 1.4}, 'radius': 1.05}"
181,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,True,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1,False,1,,False,False,True,True,False,0,True,True,1.0,0.8,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.025,3.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,[精密]エイム攻撃R,,[精密]エイム攻撃R,,4,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': 0.6}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.4}, 'radius': 1.05}"
135,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,6.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,3,True,True,0.3,0.2,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.015,0.0,0.0,NORMAL(0),False,6f97b2db-2114-45a5-94a5-5c6da88d57d9,False,True,INVALID(-361180672),False,ジャスト回避R（一段目）,,ジャスト回避R（一段目）,,2,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
136,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,4,True,True,0.6,0.4,True,True,,False,False,1.0,False,False,False,SLASH(9),SUB_WP_HIT(4),0.0,0.0,-1,0.02,0.0,0.0,NORMAL(0),False,cbecfeab-733f-4f6f-8642-69911afd2816,False,True,INVALID(-361180672),False,ジャスト回避R（二段目）,,ジャスト回避（二段目）,,2,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
137,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,2.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),40.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,0.8,0.6,False,True,,False,False,1.0,False,False,False,SLASH(9),MAIN_WP_HIT(3),0.0,0.0,-1,0.02,0.0,0.0,NORMAL(0),False,7014e0ce-f69a-4dfc-8ad9-c5fc1413d17b,False,True,INVALID(-361180672),False,ジャスト回避追撃R　多段,,ジャスト回避追撃R　多段,,2,,0,,,,ContinuousCapsule,"{'start': {'x': -4.4181718e-08, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.2665795e-08, 'y': 0.0, 'z': 1.1}, 'radius': 0.6}"
