RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,CaptureDamage,ShellReflectionFlag,SlingerCatchDamageType,SpecialType
49,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,48.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.03,0.0,0.0,NORMAL(0),False,cc4c5e9d-bc09-49a0-a173-6ae1c3f02e51,True,True,SLASH_00(-373688000),False,騎乗叩きつけ,,騎乗叩きつけ,,0,,0,,root,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}",,,,
50,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,56.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,GUNLANCE_SHOT(0),,0.0,0.0,-1,0.1,0.0,0.0,NORMAL(0),False,cc4c5e9d-bc09-49a0-a173-6ae1c3f02e51,False,True,INVALID(-361180672),True,ステルス攻撃（空中）２,,ステルス攻撃（空中）２,|,1,,0,|,root|,|,ContinuousCapsule|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 4.5}, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 4.0, 'radius': 1.5}",,,,
700,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,4.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,10,True,True,0.3,0.3,False,True,,False,False,1.0,False,STAB(7),,0.0,0.0,-1,0.02,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,S_SLASH_01(31722),False,【狂化多段】水平突き,,【狂化多段】水平突き,,0,,0,,root,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}",,,,
701,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,10,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.02,0.0,0.0,NORMAL(0),False,ab05efa9-bba8-4b69-85bd-9b4d269f6405,False,False,SLASH_00(-373688000),False,【狂化多段】斬り上げ,,【狂化多段】斬り上げ,,0,,0,,root,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}",,,,
702,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,10,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.04,0.0,0.0,NORMAL(0),False,cc4c5e9d-bc09-49a0-a173-6ae1c3f02e51,True,True,SLASH_00(-373688000),False,【狂化多段】叩きつけ,,【狂化多段】叩きつけ,,0,,0,,root,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}",,,,
703,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,8.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,10,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.05,0.0,0.0,NORMAL(0),False,cc4c5e9d-bc09-49a0-a173-6ae1c3f02e51,False,True,SLASH_01(330801824),False,【狂化多段】薙ぎ払い,,【狂化多段】薙ぎ払い,,0,,0,,root,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}",,,,
704,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,3.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,True,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1,False,1,,False,False,True,True,False,10,True,True,0.3,0.3,False,True,,False,False,1.0,False,STAB(7),,0.0,0.0,-1,0.03,0.0,0.0,NORMAL(0),False,274cd22f-6f14-4aaa-9603-ea2bc981bfee,False,True,S_SLASH_00(10757),False,【狂化多段】竜杭砲突き,,【狂化多段】竜杭砲突き,,0,,0,,root,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}",,,,
705,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,40.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,35.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.5,1.5,True,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.04,0.0,0.0,NORMAL(0),False,cc4c5e9d-bc09-49a0-a173-6ae1c3f02e51,False,True,SLASH_01(330801824),False,ジャンプなぎ払い,,ジャンプ薙ぎ払い,,0,,0,,root,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wp07_PhysicalAttack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NONE(55),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),True,00000000-0000-0000-0000-000000000000,False,False,INVALID(-361180672),False,エイム攻撃範囲,,エイム攻撃範囲検知用,,1,,0,,root,,Box,"{'Coord': {'m00': 1.0, 'm01': 0.0, 'm02': -0.0, 'm03': 0.0, 'm10': -0.0, 'm11': 1.0, 'm12': 0.0, 'm13': 0.0, 'm20': 0.0, 'm21': 0.0, 'm22': 1.0, 'm23': 0.0, 'm30': 0.0, 'm31': 2.0, 'm32': 0.0, 'm33': 1.0}, 'Extent': {'x': 2.8, 'y': 2.0, 'z': 2.8}}",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wp07_Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),FIRE(1),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,False,1.0,1.0,False,True,,True,False,1.0,False,GUNLANCE_SHOT(0),,0.0,0.0,-1,0.025,0.0,0.0,NORMAL(0),False,0d0ef1c5-615b-4709-a1bf-5aad585dc520,False,,,,通常砲撃,,砲撃,,0,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.4}, 'radius': 1.0}",0.0,,INVALID(-1),NORMAL(18341792)
1,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),FIRE(1),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,False,1.0,1.0,False,True,,True,False,1.0,False,GUNLANCE_SHOT(0),,0.0,0.0,-1,0.025,0.0,0.0,NORMAL(0),False,0d0ef1c5-615b-4709-a1bf-5aad585dc520,False,,,,拡散砲撃,,砲撃,||||||,1,,0,||||||,||||||,||||||,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.5, 'y': 0.577, 'z': 0.0}, 'end': {'x': 0.5, 'y': 0.577, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': -0.5, 'y': 0.577, 'z': 0.0}, 'end': {'x': -0.5, 'y': 0.577, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 1.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 1.0, 'y': 0.0, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': -1.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -1.0, 'y': 0.0, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.5, 'y': -0.577, 'z': 0.0}, 'end': {'x': 0.5, 'y': -0.577, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': -0.5, 'y': -0.577, 'z': 0.0}, 'end': {'x': -0.5, 'y': -0.577, 'z': 0.1}, 'radius': 1.0}",0.0,,INVALID(-1),NORMAL(18341792)
2,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),FIRE(1),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,False,1.0,1.0,False,True,,True,False,1.0,False,GUNLANCE_SHOT(0),,0.0,0.0,-1,0.025,0.0,0.0,NORMAL(0),False,0d0ef1c5-615b-4709-a1bf-5aad585dc520,False,,,,放射砲撃,,砲撃,,2,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 3.0}, 'radius': 1.0}",0.0,,INVALID(-1),NORMAL(18341792)
5,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),FIRE(1),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,False,1.0,1.0,False,True,,True,False,1.0,False,GUNLANCE_SHOT(0),,0.0,0.0,-1,0.08,0.0,0.0,NORMAL(0),False,0d0ef1c5-615b-4709-a1bf-5aad585dc520,False,,,,通常溜め砲撃,,溜め砲撃,,0,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.4}, 'radius': 1.0}",0.0,,INVALID(-1),NORMAL(18341792)
6,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),FIRE(1),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,False,1.0,1.0,False,True,,True,False,1.0,False,GUNLANCE_SHOT(0),,0.0,0.0,-1,0.08,0.0,0.0,NORMAL(0),False,0d0ef1c5-615b-4709-a1bf-5aad585dc520,False,,,,拡散溜め砲撃,,溜め砲撃,||||||,1,,0,||||||,||||||,||||||,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.5, 'y': 0.577, 'z': 0.0}, 'end': {'x': 0.5, 'y': 0.577, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': -0.5, 'y': 0.577, 'z': 0.0}, 'end': {'x': -0.5, 'y': 0.577, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 1.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 1.0, 'y': 0.0, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': -1.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -1.0, 'y': 0.0, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.5, 'y': -0.577, 'z': 0.0}, 'end': {'x': 0.5, 'y': -0.577, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': -0.5, 'y': -0.577, 'z': 0.0}, 'end': {'x': -0.5, 'y': -0.577, 'z': 0.1}, 'radius': 1.0}",0.0,,INVALID(-1),NORMAL(18341792)
7,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),FIRE(1),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,False,1.0,1.0,False,True,,True,False,1.0,False,GUNLANCE_SHOT(0),,0.0,0.0,-1,0.08,0.0,0.0,NORMAL(0),False,0d0ef1c5-615b-4709-a1bf-5aad585dc520,False,,,,放射溜め砲撃,,溜め砲撃,,2,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 3.0}, 'radius': 1.0}",0.0,,INVALID(-1),NORMAL(18341792)
10,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),FIRE(1),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,False,1.0,1.0,False,True,,True,False,1.0,False,GUNLANCE_SHOT(0),,0.0,0.0,-1,0.012,0.0,0.0,NORMAL(0),False,0d0ef1c5-615b-4709-a1bf-5aad585dc520,False,,,,通常フルバースト,,フルバースト,,3,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.6}, 'radius': 1.3}",0.0,,INVALID(-1),NORMAL(18341792)
11,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),FIRE(1),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,False,1.0,1.0,False,True,,True,False,1.0,False,GUNLANCE_SHOT(0),,0.0,0.0,-1,0.012,0.0,0.0,NORMAL(0),False,0d0ef1c5-615b-4709-a1bf-5aad585dc520,False,,,,拡散フルバースト,,フルバースト,,4,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.6}, 'radius': 1.3}",0.0,,INVALID(-1),NORMAL(18341792)
12,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),FIRE(1),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,False,1.0,1.0,False,True,,True,False,1.0,False,GUNLANCE_SHOT(0),,0.0,0.0,-1,0.012,0.0,0.0,NORMAL(0),False,0d0ef1c5-615b-4709-a1bf-5aad585dc520,False,,,,放射フルバースト,,フルバースト,,5,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 1.3}",0.0,,INVALID(-1),NORMAL(18341792)
15,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,L(1343184512),NONE(-94023312),FIRE(1),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),7.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,False,1.0,1.0,False,True,,True,False,1.0,False,RYUGEKI(4),,0.0,0.0,-1,0.0,0.0,0.0,SLIP(22),False,156dfd56-7141-42f3-a15b-3097a6b7a181,False,,,,通常竜撃砲,,竜撃砲,,6,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 15.0}, 'radius': 1.7}",0.0,,INVALID(-1),NORMAL(18341792)
16,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,L(1343184512),NONE(-94023312),FIRE(1),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),7.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,False,1.0,1.0,False,True,,True,False,1.0,False,RYUGEKI(4),,0.0,0.0,-1,0.0,0.0,0.0,SLIP(22),False,156dfd56-7141-42f3-a15b-3097a6b7a181,False,,,,拡散竜撃砲,,竜撃砲,,8,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 15.0}, 'radius': 1.7}",0.0,,INVALID(-1),NORMAL(18341792)
17,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,L(1343184512),NONE(-94023312),FIRE(1),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),7.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,False,1.0,1.0,False,True,,True,False,1.0,False,RYUGEKI(4),,0.0,0.0,-1,0.0,0.0,0.0,SLIP(22),False,156dfd56-7141-42f3-a15b-3097a6b7a181,False,,,,放射竜撃砲,,竜撃砲,,10,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 15.0}, 'radius': 1.7}",0.0,,INVALID(-1),NORMAL(18341792)
18,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,M(-1996372096),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),7.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,400.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,False,False,1.0,1.0,False,True,,True,False,1.0,False,RYUGEKI(4),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,,,,通常竜撃砲Parry,,竜撃砲_Parry,,7,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 15.0}, 'radius': 1.7}",0.0,,INVALID(-1),NORMAL(18341792)
19,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,M(-1996372096),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),7.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,400.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,False,False,1.0,1.0,False,True,,True,False,1.0,False,RYUGEKI(4),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,,,,拡散竜撃砲Parry,,竜撃砲_Parry,,9,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 15.0}, 'radius': 1.7}",0.0,,INVALID(-1),NORMAL(18341792)
