RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,IsDisableAnimalAttack,IsExFieldWpAttackFinal,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,CaptureDamage,ShellReflectionFlag,SlingerCatchDamageType,SpecialType
60,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,51.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,4,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,70.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,5154f852-1e41-4e1b-a378-ca2e8e93ea36,False,True,SLASH_01(330801824),False,斧：属性開放斬り1,,斧：属性開放斬り1,|,6,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.6}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 2.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.4}, 'radius': 0.8}",,,,
61,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,25.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,3,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,100.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00f573cc-2187-4818-acf8-450a036dc8f7,False,True,L_SLASH_00(6566),False,斧：属性開放斬り2-1段目,,斧：属性開放斬り2-1段目,|,6,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.6}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 2.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.4}, 'radius': 0.8}",,,,
62,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,58.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,3,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,80.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,5154f852-1e41-4e1b-a378-ca2e8e93ea36,False,True,L_SLASH_04(11937),False,斧：属性開放斬り2-2段目,,斧：属性開放斬り2-2段目,|,6,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.6}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 2.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.4}, 'radius': 0.8}",,,,
63,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,68.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,-30.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,eeef3756-08cf-4c76-a70c-25f154c99f7c,False,True,SLASH_01(330801824),False,斧：高出力属性開放斬り,,斧：高出力属性開放斬り,|,6,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.6}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 2.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.4}, 'radius': 0.8}",,,,
64,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,78.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,90.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,eeef3756-08cf-4c76-a70c-25f154c99f7c,False,True,W_SLASH_03(11953),False,斧：高出力属性開放斬り2,,斧：高出力属性開放斬り2,|,6,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.6}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 2.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.4}, 'radius': 0.8}",,,,
65,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,16.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00f573cc-2187-4818-acf8-450a036dc8f7,True,True,L_SLASH_02(15055),False,斧：超高出力属性開放斬り1,,斧：超高出力属性開放斬り1,|,6,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.6}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 2.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.4}, 'radius': 0.8}",,,,
66,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,78.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,eeef3756-08cf-4c76-a70c-25f154c99f7c,True,True,L_SLASH_04(11937),False,斧：超高出力属性開放斬り2,,斧：超高出力属性開放斬り2,|,6,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.6}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 2.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.4}, 'radius': 0.8}",,,,
67,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,45.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,eeef3756-08cf-4c76-a70c-25f154c99f7c,True,True,INVALID(-361180672),False,斧：超高出力属性開放斬り3,,斧：超高出力属性開放斬り3(ビン有のみ),,7,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 2.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.4}, 'radius': 0.8}",,,,
16,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,22.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,50.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,3.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,S_SLASH_01(31722),False,剣：壁掛け上がりジャンプ斬り2,,剣：壁駆け上がりジャンプ斬り2,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.9}, 'radius': 0.55}",,,,
15,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,30.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,3.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,S_SLASH_01(31722),False,剣：壁掛け上がりジャンプ斬り1,,剣：壁駆け上がりジャンプ斬り1,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.9}, 'radius': 0.55}",,,,
22,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,25.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,45.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,SLASH(9),,170.0,0.0,-1,3.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,S_SLASH_02(31010),False,剣：スライディングジャンプ斬り,,剣：スライディングジャンプ斬り上げ,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.9}, 'radius': 0.55}",,,,
30,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,14.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,WP(2),NULL,5.0,5.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,3.0,0.0,0.0,GESTURE(7),False,7f0aa8b6-2338-4a6a-9bcb-3e26e596e5fc,False,True,S_SLASH_00(10757),False,剣：乗り通常攻撃1,,乗り通常攻撃1,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.9}, 'radius': 0.55}",,,,
71,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,2e64afa2-e5a8-4c40-976e-b1111ee5032a,False,True,INVALID(-361180672),False,斧：乗り攻撃フィニッシュ2,,乗りフィニッシュ2,,9,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.6}",,,,
70,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,7f0aa8b6-2338-4a6a-9bcb-3e26e596e5fc,False,True,INVALID(-361180672),False,斧：乗り攻撃フィニッシュ1,,乗りフィニッシュ1,,9,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.6}",,,,
72,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,40.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,斧：乗り攻撃フィニッシュ3,,乗りフィニッシュ3,,9,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.6}",,,,
73,NORMAL(0),NONE(1996289920),FRONT(0),0.0,7.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),6.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,0.3,0.3,False,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,f9ba16b0-60b0-4509-80fe-c14ff1de5695,False,True,INVALID(-361180672),False,斧：乗り攻撃フィニッシュ多段,,乗りフィニッシュ多段,,9,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.6}",,,,
74,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,70.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,FINISH(3),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,2e64afa2-e5a8-4c40-976e-b1111ee5032a,False,True,INVALID(-361180672),False,斧：乗り攻撃フィニッシュ4,,乗りフィニッシュ4,,10,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.6}",,,,
79,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,True,True,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,-140.0,0.0,-1,3.0,0.0,0.0,NORMAL(0),False,7f0aa8b6-2338-4a6a-9bcb-3e26e596e5fc,False,True,S_SLASH_01(31722),False,剣：エイム攻撃初段1,,剣：エイム斬り初段1,,3,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 0.9}",,,,
80,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,True,True,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,-70.0,0.0,-1,3.0,0.0,0.0,NORMAL(0),False,7f0aa8b6-2338-4a6a-9bcb-3e26e596e5fc,False,True,S_SLASH_02(31010),False,剣：エイム攻撃初段2,,剣：エイム斬り初段2,,3,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 0.9}",,,,
81,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_9(6),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,True,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1,False,1,,False,False,True,True,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,-70.0,0.0,-1,3.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,L_SLASH_00(6566),False,剣：エイム攻撃初段_弱点用,,剣：エイム斬り初段_弱点用,,4,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 0.9}",,,,
82,NORMAL(0),NONE(1996289920),FRONT(0),0.0,50.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,0.5,1.0,1.0,1.0,False,False,True,True,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,4d2a14c5-b185-4e08-af10-312ff3b28d23,False,True,INVALID(-361180672),False,斧：エイム攻撃斬り上げ,,斧：エイム斬り上げ,|,6,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.6}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 2.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.4}, 'radius': 0.8}",,,,
83,NORMAL(0),NONE(1996289920),FRONT(0),0.0,6.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),6.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,0.5,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,1,True,True,0.3,0.3,False,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,f9ba16b0-60b0-4509-80fe-c14ff1de5695,True,True,INVALID(-361180672),False,斧：エイム攻撃多段,,斧：エイム斬り上げ多段,,11,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 2.2, 'radius': 1.2}",,,,
84,NONE(55),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),0.0,0.0,PRIO_9(6),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,False,False,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,斧：エイム攻撃傷検知,,傷破壊検知,|,12,,0,|,|,|,Sphere|ContinuousCapsule,"{'x': 0.0, 'y': 0.0, 'z': 2.2, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.6}, 'radius': 0.6}",,,,
99,NORMAL(0),NONE(1996289920),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),10.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,3,True,True,0.2,0.3,False,True,,False,False,1.0,False,False,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,f9ba16b0-60b0-4509-80fe-c14ff1de5695,True,True,INVALID(-361180672),False,斧：斧鋸状態多段ヒット,,斧：斧鋸状態多段,|,8,,0,|,|,|,ContinuousSphere|ContinuousCapsule,"{'x': 0.0, 'y': 0.0, 'z': 2.2, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.6}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 0.6}",,,,
